"FILE","BATCH.SHEET.TYPE","BATCH.COLOR","BATCH.SHEET.BARCODE","BATCH.CONNECTIONS","BATCH.SHEET.ORIGINAL.BARCODE"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00441992","FI076288","FI-HCI-00441992"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00441993","FI076287","FI-HCI-00441993"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00441994","FI076286","FI-HCI-00441994"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00441995","FI076285","FI-HCI-00441995"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00441996","FI076284","FI-HCI-00441996"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00441997","FI076283","FI-HCI-00441997"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00441998","FI076282","FI-HCI-00441998"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00441999","FI076281","FI-HCI-00441999"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442000","FI076291","FI-HCI-00442000"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442001","FI076297","FI-HCI-00442001"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442002","FI076296","FI-HCI-00442002"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442003","FI076295","FI-HCI-00442003"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442004","FI076294","FI-HCI-00442004"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442005","FI076293","FI-HCI-00442005"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442006","FI076292","FI-HCI-00442006"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442007","FI076311","FI-HCI-00442007"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442008","FI076310","FI-HCI-00442008"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442009","FI076309","FI-HCI-00442009"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442010","FI076308","FI-HCI-00442010"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442011","FI076307","FI-HCI-00442011"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442012","FI076306","FI-HCI-00442012"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442013","FI076305","FI-HCI-00442013"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442014","FI076304","FI-HCI-00442014"
"data/Connection/CP1_20240604_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00442015","FI076303","FI-HCI-00442015"
"data/Connection/CP1_20240604_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00442016","","FI-HCI-00442016"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442017","FI076302","FI-HCI-00442017"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442018","FI076301","FI-HCI-00442018"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442019","FI076300","FI-HCI-00442019"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442020","FI076299","FI-HCI-00442020"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442021","FI076298","FI-HCI-00442021"
"data/Connection/CP1_20240604_BATCH_0001.csv","Do_not_transcribe","Red","FI-HCI-00442115","","FI-HCI-00442115"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442117","FI066567","FI-HCI-00442117"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442118","FI066566","FI-HCI-00442118"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442120","FI066564","FI-HCI-00442120"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442121","FI066563","FI-HCI-00442121"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442122","FI066562","FI-HCI-00442122"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442123","FI066561","FI-HCI-00442123"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442238","FI056344","FI-HCI-00442238"
"data/Connection/CP1_20240604_BATCH_0001.csv","Do_not_transcribe","Red","FI-HCI-00442288","","FI-HCI-00442288"
"data/Connection/CP1_20240604_BATCH_0001.csv","Do_not_transcribe","Red","FI-HCI-00442343","","FI-HCI-00442343"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442410","FI056395","FI-HCI-00442410"
"data/Connection/CP1_20240604_BATCH_0001.csv","Do_not_transcribe","Red","FI-HCI-00442468","","FI-HCI-00442468"
"data/Connection/CP1_20240604_BATCH_0001.csv","Do_not_transcribe","Red","FI-HCI-00442552","","FI-HCI-00442552"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442696","FI051974","FI-HCI-00442696"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443135","FI051253","FI-HCI-00443135"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443325","FI058939","FI-HCI-00443325"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443358","FI010041","FI-HCI-00443358"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443417","FI050950","FI-HCI-00443417"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443485","FI058104","FI-HCI-00443485"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443488","FI050952","FI-HCI-00443488"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443489","FI050951","FI-HCI-00443489"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443491","FI007179","FI-HCI-00443491"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443565","FI050399","FI-HCI-00443565"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443592","FI050400","FI-HCI-00443592"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443680","FI050953","FI-HCI-00443680"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443685","FI050401","FI-HCI-00443685"
"data/Connection/CP1_20240604_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00443687","FI050954","FI-HCI-00443687"
"data/Connection/CP1_20240604_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00443688","","FI-HCI-00443688"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443719","FI050955","FI-HCI-00443719"
"data/Connection/CP1_20240604_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00443752","FI007457","FI-HCI-00443752"
"data/Connection/CP1_20240604_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00443753","","FI-HCI-00443753"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443879","FI075871","FI-HCI-00443879"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443880","FI050956","FI-HCI-00443880"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443881","FI075872","FI-HCI-00443881"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443882","FI050391","FI-HCI-00443882"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443884","FI001285","FI-HCI-00443884"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443885","FI001286","FI-HCI-00443885"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443886","FI001287","FI-HCI-00443886"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443887","FI001288","FI-HCI-00443887"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443888","FI001290","FI-HCI-00443888"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443889","FI001289","FI-HCI-00443889"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443891","FI075879|FI075878|FI-HCI-00443890","FI-HCI-00443891"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443892","FI075877","FI-HCI-00443892"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443893","FI075876","FI-HCI-00443893"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443894","FI075874","FI-HCI-00443894"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443926","FI050957","FI-HCI-00443926"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443935","FI050958","FI-HCI-00443935"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443937","FI050397","FI-HCI-00443937"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443940","FI050402","FI-HCI-00443940"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443978","FI050959","FI-HCI-00443978"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443980","FI007480","FI-HCI-00443980"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443981","FI007483","FI-HCI-00443981"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443982","FI007481","FI-HCI-00443982"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00443983","FI007482","FI-HCI-00443983"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444029","FI050404","FI-HCI-00444029"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444044","FI007477","FI-HCI-00444044"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444045","FI007472","FI-HCI-00444045"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444046","FI007458","FI-HCI-00444046"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444047","FI007460","FI-HCI-00444047"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444048","FI007462","FI-HCI-00444048"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444069","FI050961","FI-HCI-00444069"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444087","FI007459","FI-HCI-00444087"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444095","FI050394","FI-HCI-00444095"
"data/Connection/CP1_20240604_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00444097","FI007479","FI-HCI-00444097"
"data/Connection/CP1_20240604_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00444098","","FI-HCI-00444098"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444100","FI018233","FI-HCI-00444100"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444101","FI010042","FI-HCI-00444101"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444108","FI050962","FI-HCI-00444108"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444120","FI050390","FI-HCI-00444120"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444138","FI056860","FI-HCI-00444138"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444203","FI050392","FI-HCI-00444203"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444306","FI050963","FI-HCI-00444306"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444321","FI050403","FI-HCI-00444321"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444350","FI007478","FI-HCI-00444350"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444379","FI050405","FI-HCI-00444379"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444388","FI007461","FI-HCI-00444388"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444461","FI050964","FI-HCI-00444461"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444475","FI050966","FI-HCI-00444475"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444476","FI050965","FI-HCI-00444476"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444544","FI050396","FI-HCI-00444544"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444545","FI002585","FI-HCI-00444545"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444548","FI050395","FI-HCI-00444548"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444566","FI050967","FI-HCI-00444566"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444646","FI002605","FI-HCI-00444646"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444647","FI002607","FI-HCI-00444647"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444648","FI002606","FI-HCI-00444648"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444650","FI050388","FI-HCI-00444650"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444685","FI050969","FI-HCI-00444685"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444692","FI007473","FI-HCI-00444692"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444693","FI007476","FI-HCI-00444693"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444694","FI007475","FI-HCI-00444694"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444695","FI007474","FI-HCI-00444695"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444700","FI017894","FI-HCI-00444700"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444728","FI075886","FI-HCI-00444728"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444729","FI075885","FI-HCI-00444729"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444730","FI075884","FI-HCI-00444730"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444731","FI075883","FI-HCI-00444731"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444732","FI075882","FI-HCI-00444732"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444733","FI075880","FI-HCI-00444733"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444734","FI075881","FI-HCI-00444734"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444735","FI050387","FI-HCI-00444735"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444736","FI001291","FI-HCI-00444736"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444737","FI075887","FI-HCI-00444737"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444738","FI050971","FI-HCI-00444738"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444739","FI050398","FI-HCI-00444739"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444740","FI001292","FI-HCI-00444740"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444741","FI001293","FI-HCI-00444741"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444742","FI001294","FI-HCI-00444742"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444743","FI007163|FI-HCI-00444744","FI-HCI-00444743"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444749","FI050973","FI-HCI-00444749"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444757","FI050406","FI-HCI-00444757"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444758","FI002586","FI-HCI-00444758"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444759","FI002587","FI-HCI-00444759"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444760","FI002588","FI-HCI-00444760"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444799","FI050974","FI-HCI-00444799"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444801","FI007463","FI-HCI-00444801"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444802","FI007464","FI-HCI-00444802"
"data/Connection/CP1_20240604_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00444836","FI050976","FI-HCI-00444836"
"data/Connection/CP1_20240604_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00444837","","FI-HCI-00444837"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444838","FI069269","FI-HCI-00444838"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444839","FI069271","FI-HCI-00444839"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444840","FI069272","FI-HCI-00444840"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444841","FI069273","FI-HCI-00444841"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444842","FI069274","FI-HCI-00444842"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444843","FI069275","FI-HCI-00444843"
"data/Connection/CP1_20240604_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00444844","FI069276","FI-HCI-00444844"
"data/Connection/CP1_20240604_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00444845","","FI-HCI-00444845"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444846","FI069277","FI-HCI-00444846"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444847","FI069278","FI-HCI-00444847"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444848","FI069279","FI-HCI-00444848"
"data/Connection/CP1_20240604_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00444850","FI069280|FI-HCI-00444849","FI-HCI-00444850"
"data/Connection/CP1_20240604_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00444851","","FI-HCI-00444851"
"data/Connection/CP1_20240604_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00444853","FI050975|FI-HCI-00444852","FI-HCI-00444853"
"data/Connection/CP1_20240604_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00444854","","FI-HCI-00444854"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444857","FI069285|FI-HCI-00444858|FI-HCI-00444856|FI-HCI-00444855|FI-HCI-00444859","FI-HCI-00444857"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444867","FI017893","FI-HCI-00444867"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444905","FI017892","FI-HCI-00444905"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444906","FI052230","FI-HCI-00444906"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444925","FI082497","FI-HCI-00444925"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444953","FI050393","FI-HCI-00444953"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444961","FI018231","FI-HCI-00444961"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00444991","FI018230","FI-HCI-00444991"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00450251","FI018347","FI-HCI-00450251"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00450252","FI018348","FI-HCI-00450252"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00450253","FI018349","FI-HCI-00450253"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00450254","FI018350","FI-HCI-00450254"
"data/Connection/CP1_20240604_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00450255","FI018351","FI-HCI-00450255"
"data/Connection/CP1_20240604_BATCH_0001.csv","Multisheet","Yellow","FI-HCI-00450256","","FI-HCI-00450256"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00450257","FI018352","FI-HCI-00450257"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00450259","FI018353","FI-HCI-00450259"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00450260","FI018354","FI-HCI-00450260"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00450261","FI018355","FI-HCI-00450261"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00450262","FI018356","FI-HCI-00450262"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00450263","FI018357","FI-HCI-00450263"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00450515","FI056879","FI-HCI-00450515"
"data/Connection/CP1_20240604_BATCH_0001.csv","Do_not_transcribe","Red","FI-HCI-00451292","","FI-HCI-00451292"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00440291","FI-HCI-00440291","FI-HCI-00440290"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00440699","FI-HCI-00440699","FI-HCI-00440700"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00441536","FI078133|FI-HCI-00441536","FI-HCI-00441535"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00441655","FI077856|FI-HCI-00441655","FI-HCI-00441654"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00441738","FI078157|FI-HCI-00441738","FI-HCI-00441737"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00441743","FI078153|FI-HCI-00441743","FI-HCI-00441742"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00441745","FI078152|FI-HCI-00441745","FI-HCI-00441744"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00441747","FI078151|FI-HCI-00441747","FI-HCI-00441746"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00441749","FI078150|FI-HCI-00441749","FI-HCI-00441748"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00441751","FI078149|FI-HCI-00441751","FI-HCI-00441750"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00441785","FI078173|FI-HCI-00441785","FI-HCI-00441786"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442214","FI-HCI-00442214","FI-HCI-00442213"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442219","FI-HCI-00442219","FI-HCI-00442218"
"data/Connection/CP1_20240604_BATCH_0001.csv","","","FI-HCI-00442300","FI-HCI-00442300","FI-HCI-00442299"
