Type;Cubby Number;Cover Barcode;Sheet Type;Color;Sheet Barcode;Garbage;Date Created;Path JPG;
Sheet;Cubby_010070;Folder-FI-HCI-0021695;;;FI-HCI-00034302;;2024:04:02 14:33:02.300;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034302.tif;
Sheet;Cubby_010070;Folder-FI-HCI-0021695;;;FI-HCI-00034303;;2024:04:02 14:33:07.816;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034303.tif;
Sheet;Cubby_010070;Folder-FI-HCI-0021695;;;FI-HCI-00034304;;2024:04:02 14:33:13.365;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034304.tif;
Sheet;Cubby_010070;Folder-FI-HCI-0021695;;;FI-HCI-00034305;;2024:04:02 14:33:19.368;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034305.tif;
Sheet;Cubby_010070;Folder-FI-HCI-0021695;;;FI-HCI-00034306;;2024:04:02 14:33:23.625;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034306.tif;
Folder;Cubby_010070;Folder-FI-HCI-0021696;;;;;2024:04:02 14:33:27.605;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021696.tif;
Sheet;Cubby_010070;Folder-FI-HCI-0021696;;;FI-HCI-00034307;;2024:04:02 14:33:36.679;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034307.tif;
Sheet;Cubby_010070;Folder-FI-HCI-0021696;;;FI-HCI-00034308;;2024:04:02 14:33:40.634;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034308.tif;
Sheet;Cubby_010070;Folder-FI-HCI-0021696;;;FI-HCI-00034309;;2024:04:02 14:33:44.935;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034309.tif;
Sheet;Cubby_010070;Folder-FI-HCI-0021696;;;FI-HCI-00034310;;2024:04:02 14:33:48.708;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034310.tif;
Sheet;Cubby_010070;Folder-FI-HCI-0021696;;;FI-HCI-00034311;;2024:04:02 14:33:59.956;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034311.tif;
Sheet;Cubby_010070;Folder-FI-HCI-0021696;;;FI-HCI-00034312;;2024:04:02 14:34:22.476;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034312.tif;
Sheet;Cubby_010070;Folder-FI-HCI-0021696;;;FI-HCI-00034313;;2024:04:02 14:34:27.552;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034313.tif;
Sheet;Cubby_010070;Folder-FI-HCI-0021696;;;FI-HCI-00034314;;2024:04:02 14:34:31.790;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034314.tif;
Sheet;Cubby_010070;Folder-FI-HCI-0021696;;;FI-HCI-00034315;;2024:04:02 14:34:36.491;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034315.tif;
Sheet;Cubby_010070;Folder-FI-HCI-0021696;;;FI-HCI-00034316;;2024:04:02 14:34:40.478;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034316.tif;
Sheet;Cubby_010070;Folder-FI-HCI-0021696;;;FI-HCI-00034317;;2024:04:02 14:34:52.593;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034317.tif;
Sheet;Cubby_010070;Folder-FI-HCI-0021696;;;FI-HCI-00034318;;2024:04:02 14:35:02.173;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034318.tif;
Folder;Cubby_010070;Folder-FI-HCI-0021697;;;;;2024:04:02 14:35:07.336;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021697.tif;
Sheet;Cubby_010070;Folder-FI-HCI-0021697;;;FI-HCI-00034319;;2024:04:02 14:35:13.157;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034319.tif;
Sheet;Cubby_010070;Folder-FI-HCI-0021697;;;FI-HCI-00034320;;2024:04:02 14:35:18.672;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034320.tif;
Folder;Cubby_010070;Folder-FI-HCI-0021698;;;;;2024:04:02 14:35:24.333;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021698.tif;
Sheet;Cubby_010070;Folder-FI-HCI-0021698;;;FI-HCI-00034321;;2024:04:02 14:35:55.396;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034321.tif;
Sheet;Cubby_010070;Folder-FI-HCI-0021698;;;FI-HCI-00034322;;2024:04:02 14:35:59.117;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034322.tif;
Sheet;Cubby_010070;Folder-FI-HCI-0021698;;;FI-HCI-00034323;;2024:04:02 14:36:26.912;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034323.tif;
Sheet;Cubby_010070;Folder-FI-HCI-0021698;;;FI-HCI-00034324;;2024:04:02 14:36:31.683;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034324.tif;
Folder;Cubby_010070;Folder-FI-HCI-0021699;;;;;2024:04:02 14:36:44.084;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021699.tif;
Sheet;Cubby_010070;Folder-FI-HCI-0021699;Multisheet;Yellow;FI-HCI-00034325;;2024:04:02 14:37:00.839;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034325.tif;
Sheet;Cubby_010070;Folder-FI-HCI-0021699;Multisheet;Yellow;FI-HCI-00034326;;2024:04:02 14:37:15.187;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034326.tif;
Folder;Cubby_010070;Folder-FI-HCI-0021700;;;;;2024:04:02 14:37:18.872;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021700.tif;
Sheet;Cubby_010070;Folder-FI-HCI-0021700;Multisheet;Yellow;FI-HCI-00034327;;2024:04:02 14:37:26.207;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034327.tif;
Sheet;Cubby_010070;Folder-FI-HCI-0021700;Multisheet;Yellow;FI-HCI-00034328;;2024:04:02 14:37:47.461;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034328.tif;
Folder;Cubby_010070;Folder-FI-HCI-0021701;;;;;2024:04:02 14:38:14.685;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021701.tif;
Sheet;Cubby_010070;Folder-FI-HCI-0021701;;;FI-HCI-00034329;;2024:04:02 14:38:27.468;/Volumes/pixel/Production/2024/04/02/CP1/FI-HCI-00034329.tif;
Folder;Cubby_010070;Folder-FI-HCI-0021702;;;;;2024:04:02 14:38:37.254;/Volumes/pixel/Production/2024/04/02/CP1/Folder-FI-HCI-0021702.tif;
